Run 1
0, 100000000, 0, 1, 0, 0.9, 20, 0.1, 30, 1
0.23, 0.23, 1, 1, 500.0, 0.9, 20, 0.1, 30, 1
3.89, 0.265, 2, 1, 500.0, 0.9, 20, 0.1, 30, 1
8.64, 0.32, 3, 1, 500.0, 0.9, 20, 0.1, 30, 1
9.06, 0.345, 4, 1, 500.0, 0.9, 20, 0.1, 30, 1
9.5, 0.364, 5, 1, 500.0, 0.9, 20, 0.1, 30, 1
9.88, 0.366666666666667, 6, 1, 500.0, 0.9, 20, 0.1, 30, 1
10.25, 0.367142857142857, 7, 1, 500.0, 0.9, 20, 0.1, 30, 1
10.66, 0.3725, 8, 1, 500.0, 0.9, 20, 0.1, 30, 1
11.04, 0.373333333333333, 9, 1, 500.0, 0.9, 20, 0.1, 30, 1
11.42, 0.374, 10, 1, 500.0, 0.9, 20, 0.1, 30, 1
11.79, 0.373636363636364, 11, 1, 500.0, 0.9, 20, 0.1, 30, 1
12.16, 0.373333333333333, 12, 1, 500.0, 0.9, 20, 0.1, 30, 1
12.55, 0.374615384615385, 13, 1, 500.0, 0.9, 20, 0.1, 30, 1
12.93, 0.375, 14, 1, 500.0, 0.9, 20, 0.1, 30, 1
13.31, 0.375333333333333, 15, 1, 500.0, 0.9, 20, 0.1, 30, 1
13.69, 0.375625, 16, 1, 500.0, 0.9, 20, 0.1, 30, 1
14.06, 0.375294117647059, 17, 1, 500.0, 0.9, 20, 0.1, 30, 1
14.43, 0.375, 18, 1, 500.0, 0.9, 20, 0.1, 30, 1
14.8, 0.374736842105263, 19, 1, 500.0, 0.9, 20, 0.1, 30, 1
15.19, 0.3755, 20, 1, 500.0, 0.9, 20, 0.1, 30, 1
15.56, 0.375238095238095, 21, 1, 500.0, 0.9, 20, 0.1, 30, 1
15.95, 0.375909090909091, 22, 1, 500.0, 0.9, 20, 0.1, 30, 1
16.34, 0.376521739130435, 23, 1, 500.0, 0.9, 20, 0.1, 30, 1
16.71, 0.37625, 24, 1, 500.0, 0.9, 20, 0.1, 30, 1
17.07, 0.3756, 25, 1, 500.0, 0.9, 20, 0.1, 30, 1
17.43, 0.375, 26, 1, 500.0, 0.9, 20, 0.1, 30, 1
17.43, 0.375, 26, 1, 500.0, 0.9, 20, 0.1, 30, 1
22.22, 0.374444444444444, 27, 2, 500.0, 0.9, 20, 0.1, 30, 1
22.58, 0.373928571428571, 28, 2, 500.0, 0.9, 20, 0.1, 30, 1
22.94, 0.373448275862069, 29, 2, 500.0, 0.9, 20, 0.1, 30, 1
23.3, 0.373, 30, 2, 500.0, 0.9, 20, 0.1, 30, 1
23.66, 0.37258064516129, 31, 2, 500.0, 0.9, 20, 0.1, 30, 1
24.02, 0.3721875, 32, 2, 500.0, 0.9, 20, 0.1, 30, 1
24.38, 0.371818181818182, 33, 2, 500.0, 0.9, 20, 0.1, 30, 1
24.75, 0.371764705882353, 34, 2, 500.0, 0.9, 20, 0.1, 30, 1
25.11, 0.371428571428571, 35, 2, 500.0, 0.9, 20, 0.1, 30, 1
25.47, 0.371111111111111, 36, 2, 500.0, 0.9, 20, 0.1, 30, 1
25.84, 0.371081081081081, 37, 2, 500.0, 0.9, 20, 0.1, 30, 1
26.22, 0.371315789473684, 38, 2, 500.0, 0.9, 20, 0.1, 30, 1
26.59, 0.371282051282051, 39, 2, 500.0, 0.9, 20, 0.1, 30, 1
26.97, 0.3715, 40, 2, 500.0, 0.9, 20, 0.1, 30, 1
27.33, 0.371219512195122, 41, 2, 500.0, 0.9, 20, 0.1, 30, 1
28.59, 0.371190476190476, 42, 2, 500.0, 0.9, 20, 0.1, 30, 1
28.96, 0.371162790697674, 43, 2, 500.0, 0.9, 20, 0.1, 30, 1
29.34, 0.371363636363636, 44, 2, 500.0, 0.9, 20, 0.1, 30, 1
29.72, 0.371555555555555, 45, 2, 500.0, 0.9, 20, 0.1, 30, 1
30.11, 0.37195652173913, 46, 2, 500.0, 0.9, 20, 0.1, 30, 1
30.11, 0.37195652173913, 46, 2, 500.0, 0.9, 20, 0.1, 30, 1
30.11, 0.37195652173913, 46, 3, 500.0, 0.9, 20, 0.1, 30, 1
