Run 1
0, 100000000, 0, 1, 0, 0.9, 20, 0.1, 30, 1
0.24, 0.24, 1, 1, 500000.0, 0.9, 20, 0.1, 30, 1
4.09, 0.295, 2, 1, 500000.0, 0.9, 20, 0.1, 30, 1
9.17, 0.39, 3, 1, 500000.0, 0.9, 20, 0.1, 30, 1
9.82, 0.455, 4, 1, 500000.0, 0.9, 20, 0.1, 30, 1
10.41, 0.482, 5, 1, 500000.0, 0.9, 20, 0.1, 30, 1
11.02, 0.503333333333333, 6, 1, 500000.0, 0.9, 20, 0.1, 30, 1
11.61, 0.515714285714286, 7, 1, 500000.0, 0.9, 20, 0.1, 30, 1
12.19, 0.52375, 8, 1, 500000.0, 0.9, 20, 0.1, 30, 1
12.82, 0.535555555555555, 9, 1, 500000.0, 0.9, 20, 0.1, 30, 1
13.45, 0.545, 10, 1, 500000.0, 0.9, 20, 0.1, 30, 1
14.22, 0.565454545454545, 11, 1, 500000.0, 0.9, 20, 0.1, 30, 1
14.83, 0.569166666666667, 12, 1, 500000.0, 0.9, 20, 0.1, 30, 1
15.44, 0.572307692307692, 13, 1, 500000.0, 0.9, 20, 0.1, 30, 1
16.34, 0.595714285714286, 14, 1, 500000.0, 0.9, 20, 0.1, 30, 1
17.03, 0.602, 15, 1, 500000.0, 0.9, 20, 0.1, 30, 1
17.62, 0.60125, 16, 1, 500000.0, 0.9, 20, 0.1, 30, 1
18.66, 0.627058823529412, 17, 1, 500000.0, 0.9, 20, 0.1, 30, 1
19.25, 0.625, 18, 1, 500000.0, 0.9, 20, 0.1, 30, 1
19.86, 0.624210526315789, 19, 1, 500000.0, 0.9, 20, 0.1, 30, 1
20.47, 0.6235, 20, 1, 500000.0, 0.9, 20, 0.1, 30, 1
21.09, 0.623333333333333, 21, 1, 500000.0, 0.9, 20, 0.1, 30, 1
21.83, 0.628636363636364, 22, 1, 500000.0, 0.9, 20, 0.1, 30, 1
22.44, 0.627826086956522, 23, 1, 500000.0, 0.9, 20, 0.1, 30, 1
23.04, 0.626666666666667, 24, 1, 500000.0, 0.9, 20, 0.1, 30, 1
23.66, 0.6264, 25, 1, 500000.0, 0.9, 20, 0.1, 30, 1
24.26, 0.625384615384615, 26, 1, 500000.0, 0.9, 20, 0.1, 30, 1
24.26, 0.625384615384615, 26, 1, 500000.0, 0.9, 20, 0.1, 30, 1
28.86999, 0.618148148148148, 27, 2, 500000.0, 0.9, 20, 0.1, 30, 1
29.32999, 0.6125, 28, 2, 500000.0, 0.9, 20, 0.1, 30, 1
30.08999, 0.617586206896552, 29, 2, 500000.0, 0.9, 20, 0.1, 30, 1
30.08999, 0.617586206896552, 29, 2, 500000.0, 0.9, 20, 0.1, 30, 1
30.08999, 0.617586206896552, 29, 3, 500000.0, 0.9, 20, 0.1, 30, 1
