
Instancia: GT1/OF1.pbm

Corrida;Generación;Mínimo;Máximo;Media;Varianza
1;0;267.000000;1665.000000;931.388000;63693.625000;267.000000;0.000000
1;0;259.000000;1549.000000;872.783997;59357.625000;259.000000;0.000000
1;1;377.000000;1593.000000;870.252014;54920.875000;259.000000;0.000000
1;2;379.000000;1625.000000;861.468018;57402.812500;259.000000;0.000000
1;3;335.000000;1625.000000;846.359985;63297.125000;259.000000;0.000000
1;4;293.000000;1631.000000;827.776001;58193.812500;259.000000;0.000000
1;5;334.000000;1678.000000;844.135986;61771.812500;259.000000;0.000000
1;6;173.000000;2155.000000;817.168030;61460.437500;173.000000;0.000000
1;7;368.000000;1690.000000;810.211975;49693.500000;173.000000;0.000000
1;8;323.000000;1614.000000;754.723999;54778.000000;173.000000;0.000000
1;9;325.000000;1492.000000;772.096008;51950.625000;173.000000;0.000000
1;10;292.000000;1516.000000;755.744019;51697.500000;173.000000;0.000000
1;11;197.000000;1471.000000;727.728027;51986.187500;173.000000;0.000000
1;12;292.000000;1399.000000;748.971985;56553.125000;173.000000;0.000000
1;13;295.000000;1520.000000;726.539978;54640.125000;173.000000;0.000000
1;14;284.000000;1496.000000;739.651978;57519.750000;173.000000;0.000000
1;15;178.000000;1574.000000;713.107971;53805.031250;173.000000;0.000000
1;16;197.000000;1317.000000;669.195984;43993.531250;173.000000;0.000000
1;17;266.000000;1672.000000;682.900024;58399.812500;173.000000;0.000000
1;18;275.000000;1346.000000;683.179993;51902.093750;173.000000;0.000000
1;19;197.000000;1604.000000;702.559998;52415.125000;173.000000;0.000000
1;20;197.000000;1517.000000;677.435974;59762.718750;173.000000;0.000000
1;21;275.000000;1672.000000;681.132019;66861.375000;173.000000;0.000000
1;22;197.000000;1435.000000;652.668030;64621.312500;173.000000;0.000000
1;23;197.000000;1374.000000;623.276001;61612.781250;173.000000;0.000000
1;24;178.000000;1486.000000;629.619995;68757.406250;173.000000;0.000000
1;25;178.000000;1675.000000;601.684021;73718.843750;173.000000;0.000000
1;26;173.000000;1672.000000;588.119995;73546.812500;173.000000;0.000000
1;27;173.000000;1672.000000;543.859985;61552.062500;173.000000;0.000000
1;28;173.000000;1672.000000;527.932007;76213.062500;173.000000;0.000000
1;29;173.000000;1513.000000;471.175995;56224.562500;173.000000;0.000000
1;30;173.000000;1672.000000;493.164001;75853.609375;173.000000;0.000000
1;31;173.000000;1672.000000;528.260010;97005.875000;173.000000;0.000000
1;32;173.000000;1547.000000;492.859985;74199.750000;173.000000;0.000000
1;33;173.000000;1590.000000;448.476013;63048.453125;173.000000;0.000000
1;34;173.000000;1617.000000;454.627991;80976.421875;173.000000;0.000000
1;35;173.000000;1451.000000;415.612000;67341.500000;173.000000;0.000000
1;36;173.000000;1672.000000;395.532013;78863.546875;173.000000;0.000000
1;37;173.000000;1374.000000;394.812012;83923.640625;173.000000;0.000000
1;38;173.000000;1292.000000;382.104004;79485.000000;173.000000;0.000000
1;39;173.000000;1678.000000;372.575989;84423.125000;173.000000;0.000000
1;40;173.000000;1275.000000;347.596008;69530.031250;173.000000;0.000000
1;41;173.000000;1531.000000;345.876007;75459.414062;173.000000;0.000000
1;42;173.000000;1597.000000;306.884003;76097.539062;173.000000;0.000000
1;43;173.000000;1516.000000;298.787994;67247.187500;173.000000;0.000000
1;44;173.000000;1472.000000;284.312012;71297.492188;173.000000;0.000000
1;45;173.000000;1370.000000;260.235992;56601.179688;173.000000;0.000000
1;46;173.000000;1949.000000;305.588013;100186.125000;173.000000;0.000000
1;47;173.000000;1557.000000;259.723999;63474.835938;173.000000;0.000000
